age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income,capital_gain_log,capital_loss_log
36,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,33,united-states,<=50k,0.0,0.0
43,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,9.617470759403409,0.0
39,private,bachelors,13,divorced,prof-specialty,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
26,private,bachelors,13,never-married,sales,own-child,white,male,45,united-states,<=50k,0.0,0.0
49,local-gov,masters,14,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k,8.444837529224097,0.0
37,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k,0.0,0.0
43,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
54,federal-gov,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
53,self-emp-inc,5th-6th,3,married-civ-spouse,sales,husband,white,male,40,mexico,>50k,0.0,0.0
57,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,<=50k,0.0,0.0
28,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
29,private,bachelors,13,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k,0.0,0.0
21,private,hs-grad,9,never-married,sales,own-child,white,male,40,united-states,<=50k,0.0,0.0
51,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
46,state-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
50,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,75,united-states,>50k,0.0,0.0
50,self-emp-not-inc,hs-grad,9,widowed,exec-managerial,unmarried,asian-pac-islander,female,48,south,<=50k,0.0,0.0
36,private,hs-grad,9,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k,0.0,0.0
31,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k,0.0,0.0
20,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,10,united-states,<=50k,0.0,0.0
36,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k,0.0,0.0
38,private,hs-grad,9,divorced,craft-repair,own-child,white,male,40,united-states,<=50k,0.0,0.0
37,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k,0.0,0.0
39,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,8.94754601503218,0.0
18,private,10th,6,never-married,farming-fishing,own-child,white,male,36,united-states,<=50k,0.0,0.0
33,private,hs-grad,9,divorced,sales,not-in-family,white,male,50,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,never-married,tech-support,not-in-family,white,female,40,united-states,<=50k,7.049254841255837,0.0
23,private,some-college,10,never-married,handlers-cleaners,own-child,amer-indian-eskimo,male,40,united-states,<=50k,0.0,0.0
37,private,bachelors,13,separated,other-service,unmarried,asian-pac-islander,female,36,philippines,<=50k,0.0,0.0
25,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,30,united-states,<=50k,0.0,0.0
51,federal-gov,assoc-acdm,12,married-civ-spouse,tech-support,husband,black,male,40,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
54,private,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
32,private,hs-grad,9,never-married,other-service,unmarried,black,female,13,united-states,<=50k,0.0,0.0
37,self-emp-not-inc,bachelors,13,never-married,protective-serv,not-in-family,white,male,55,united-states,>50k,0.0,0.0
29,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k,0.0,0.0
45,private,bachelors,13,married-civ-spouse,handlers-cleaners,husband,white,male,37,united-states,<=50k,0.0,0.0
61,self-emp-inc,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k,0.0,0.0
40,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k,0.0,0.0
24,private,hs-grad,9,never-married,transport-moving,not-in-family,white,female,49,united-states,<=50k,0.0,0.0
49,private,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,other,male,38,united-states,<=50k,0.0,0.0
51,self-emp-not-inc,masters,14,divorced,exec-managerial,unmarried,white,male,50,united-states,>50k,10.136066450636823,0.0
34,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
20,private,some-college,10,never-married,sales,own-child,white,male,40,united-states,<=50k,0.0,0.0
30,private,some-college,10,divorced,adm-clerical,unmarried,black,female,37,united-states,<=50k,0.0,0.0
49,self-emp-inc,masters,14,divorced,prof-specialty,unmarried,white,male,80,mexico,>50k,11.512925464970229,0.0
26,private,some-college,10,never-married,sales,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
63,private,10th,6,married-civ-spouse,adm-clerical,husband,white,male,45,united-states,<=50k,0.0,0.0
36,private,assoc-acdm,12,never-married,transport-moving,not-in-family,white,male,55,iran,<=50k,0.0,0.0
63,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
22,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,10,united-states,<=50k,0.0,0.0
40,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,>50k,0.0,0.0
31,private,7th-8th,4,widowed,adm-clerical,not-in-family,white,female,35,united-states,<=50k,0.0,0.0
49,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,50,canada,<=50k,0.0,0.0
23,state-gov,bachelors,13,never-married,prof-specialty,own-child,white,female,20,united-states,<=50k,0.0,0.0
25,private,assoc-voc,11,never-married,sales,not-in-family,white,male,40,united-states,>50k,10.233833921427351,0.0
28,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k,0.0,0.0
44,self-emp-not-inc,some-college,10,divorced,machine-op-inspct,not-in-family,white,male,35,united-states,<=50k,0.0,7.698936199813447
33,private,hs-grad,9,separated,transport-moving,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
21,private,some-college,10,never-married,adm-clerical,not-in-family,white,male,45,united-states,<=50k,7.862497197230545,0.0
55,private,11th,7,married-civ-spouse,other-service,husband,black,male,40,united-states,<=50k,0.0,7.422373700986824
75,self-emp-not-inc,hs-grad,9,divorced,sales,not-in-family,white,male,15,united-states,<=50k,7.760893195851024,0.0
61,private,9th,5,never-married,machine-op-inspct,unmarried,black,female,40,united-states,<=50k,0.0,0.0
53,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
26,local-gov,assoc-acdm,12,married-civ-spouse,protective-serv,husband,white,male,45,united-states,>50k,0.0,0.0
48,private,some-college,10,widowed,sales,unmarried,white,male,50,united-states,>50k,0.0,0.0
28,state-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
29,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,45,united-states,<=50k,0.0,0.0
25,private,some-college,10,divorced,tech-support,own-child,white,female,40,united-states,<=50k,0.0,0.0
37,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
43,local-gov,bachelors,13,divorced,prof-specialty,unmarried,white,female,55,united-states,<=50k,0.0,0.0
40,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
34,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k,0.0,0.0
55,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,30,united-states,>50k,9.617470759403409,0.0
31,local-gov,assoc-acdm,12,never-married,tech-support,not-in-family,white,male,20,united-states,<=50k,0.0,0.0
32,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,italy,<=50k,0.0,0.0
26,state-gov,prof-school,15,never-married,prof-specialty,not-in-family,asian-pac-islander,male,50,india,<=50k,7.80954132465341,0.0
26,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k,0.0,0.0
44,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
49,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,52,united-states,>50k,0.0,0.0
26,private,hs-grad,9,never-married,adm-clerical,unmarried,black,female,30,united-states,<=50k,0.0,0.0
40,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,60,united-states,<=50k,0.0,0.0
19,self-emp-not-inc,11th,7,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
58,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k,0.0,0.0
61,private,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k,0.0,0.0
28,self-emp-not-inc,some-college,10,married-civ-spouse,sales,own-child,asian-pac-islander,male,63,south,<=50k,0.0,0.0
26,private,bachelors,13,never-married,farming-fishing,own-child,white,male,40,united-states,<=50k,0.0,0.0
64,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,25,united-states,<=50k,0.0,0.0
42,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k,0.0,0.0
41,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k,0.0,0.0
45,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
39,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k,0.0,0.0
41,local-gov,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k,0.0,0.0
51,private,11th,7,separated,other-service,not-in-family,black,female,40,jamaica,<=50k,0.0,0.0
34,private,assoc-voc,11,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k,0.0,0.0
33,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,45,germany,>50k,0.0,7.551186867296149
23,private,some-college,10,separated,other-service,not-in-family,white,male,40,united-states,>50k,0.0,7.847762537473608
35,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,60,united-states,<=50k,0.0,0.0
41,private,11th,7,divorced,priv-house-serv,unmarried,white,female,25,guatemala,<=50k,0.0,0.0
39,private,masters,14,never-married,craft-repair,not-in-family,white,female,50,united-states,<=50k,0.0,0.0
41,private,some-college,10,married-civ-spouse,sales,husband,white,male,55,united-states,<=50k,0.0,0.0
33,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k,0.0,0.0
22,private,hs-grad,9,never-married,other-service,other-relative,white,male,40,united-states,<=50k,0.0,0.0
25,private,some-college,10,never-married,exec-managerial,other-relative,white,female,45,united-states,<=50k,0.0,7.316548177182976
25,private,some-college,10,divorced,machine-op-inspct,own-child,white,female,40,united-states,<=50k,0.0,0.0
77,self-emp-not-inc,7th-8th,4,married-spouse-absent,adm-clerical,not-in-family,white,male,20,italy,>50k,0.0,0.0
66,private,hs-grad,9,widowed,sales,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
19,private,some-college,10,never-married,sales,own-child,white,male,35,united-states,<=50k,0.0,0.0
44,private,hs-grad,9,never-married,other-service,unmarried,black,female,38,united-states,<=50k,0.0,0.0
45,self-emp-inc,masters,14,divorced,sales,unmarried,white,female,42,united-states,>50k,10.136066450636823,0.0
28,private,some-college,10,never-married,sales,not-in-family,white,male,50,united-states,<=50k,0.0,0.0
19,private,hs-grad,9,never-married,handlers-cleaners,other-relative,white,male,40,united-states,<=50k,7.862497197230545,0.0
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,>50k,8.386400901166214,0.0
39,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k,9.617470759403409,0.0
33,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k,0.0,0.0
44,private,hs-grad,9,married-spouse-absent,other-service,not-in-family,black,female,40,jamaica,<=50k,0.0,0.0
62,private,7th-8th,4,widowed,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
40,private,some-college,10,married-civ-spouse,sales,husband,white,male,50,united-states,>50k,0.0,0.0
41,private,hs-grad,9,never-married,other-service,not-in-family,white,male,6,iran,<=50k,0.0,0.0
23,local-gov,some-college,10,never-married,other-service,not-in-family,black,male,30,united-states,<=50k,0.0,0.0
48,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,italy,>50k,0.0,0.0
38,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<=50k,0.0,0.0
37,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
45,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k,0.0,0.0
29,private,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k,0.0,0.0
66,local-gov,hs-grad,9,widowed,adm-clerical,unmarried,white,female,25,united-states,<=50k,0.0,0.0
19,private,hs-grad,9,never-married,other-service,not-in-family,white,female,50,united-states,<=50k,0.0,0.0
23,private,9th,5,never-married,handlers-cleaners,other-relative,white,male,39,mexico,<=50k,0.0,0.0
34,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k,0.0,0.0
39,private,masters,14,never-married,exec-managerial,not-in-family,white,female,45,united-states,<=50k,0.0,0.0
33,self-emp-not-inc,hs-grad,9,never-married,transport-moving,not-in-family,white,male,60,united-states,<=50k,0.0,0.0
43,private,some-college,10,separated,sales,unmarried,white,female,10,united-states,<=50k,0.0,0.0
27,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,99,united-states,<=50k,0.0,0.0
33,state-gov,some-college,10,separated,adm-clerical,own-child,black,male,35,united-states,<=50k,0.0,0.0
26,private,5th-6th,3,married-civ-spouse,farming-fishing,husband,white,male,30,mexico,<=50k,0.0,0.0
56,self-emp-inc,masters,14,divorced,exec-managerial,not-in-family,white,male,60,united-states,>50k,10.233833921427351,0.0
46,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,36,united-states,<=50k,0.0,0.0
38,private,assoc-acdm,12,divorced,craft-repair,unmarried,white,female,40,united-states,<=50k,0.0,0.0
90,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
72,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,25,united-states,>50k,0.0,0.0
20,private,hs-grad,9,never-married,adm-clerical,unmarried,asian-pac-islander,female,15,united-states,<=50k,0.0,0.0
29,private,hs-grad,9,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,48,united-states,<=50k,0.0,0.0
49,private,11th,7,married-civ-spouse,transport-moving,husband,white,male,75,united-states,<=50k,0.0,0.0
23,private,hs-grad,9,never-married,other-service,unmarried,white,female,35,united-states,<=50k,0.0,0.0
20,private,some-college,10,married-spouse-absent,sales,own-child,black,female,18,united-states,<=50k,0.0,0.0
57,private,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,40,south,<=50k,8.413830678421084,0.0
46,private,assoc-acdm,12,divorced,prof-specialty,unmarried,white,female,40,united-states,<=50k,0.0,0.0
33,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
24,private,bachelors,13,never-married,sales,not-in-family,white,male,55,jamaica,<=50k,0.0,0.0
49,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,45,greece,<=50k,0.0,0.0
54,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,65,united-states,<=50k,0.0,0.0
46,federal-gov,doctorate,16,never-married,prof-specialty,not-in-family,white,female,50,united-states,>50k,0.0,7.355641102974253
